Codice_Regione,Codice_Comune,Comune,Popolazione_Legale,Superficie(Kmq),Regione
9,52032,Siena,53062,118.5061,Toscana
9,52033,Sinalunga,12128,78.6758,Toscana
9,52034,Sovicille,9906,143.5794,Toscana
9,52035,Torrita di Siena,7014,58.339,Toscana
9,52036,Trequanda,1195,63.9492,Toscana
9,52037,Montalcino,5676,310.3936,Toscana
9,53001,Arcidosso,4226,93.2541,Toscana
9,53002,Campagnatico,2335,162.252,Toscana
9,53003,Capalbio,3887,187.3488,Toscana
9,53004,Castel del Piano,4808,67.7697,Toscana
9,53005,Castell'Azzara,1311,64.2308,Toscana
9,53006,Castiglione della Pescaia,7098,209.2777,Toscana
9,53007,Cinigiano,2390,161.5519,Toscana
9,53008,Civitella Paganico,2989,192.9,Toscana
9,53009,Follonica,20607,56.1606,Toscana
9,53010,Gavorrano,8192,164.0818,Toscana
9,53011,Grosseto,81503,473.4591,Toscana
9,53012,Isola del Giglio,1344,23.8934,Toscana
9,53013,Magliano in Toscana,3316,250.8853,Toscana
9,53014,Manciano,7113,372.4983,Toscana
9,53015,Massa Marittima,8124,283.4428,Toscana
9,53016,Monte Argentario,12040,60.4768,Toscana
9,53017,Montieri,1173,108.2049,Toscana
9,53018,Orbetello,14352,226.8751,Toscana
9,53019,Pitigliano,3608,101.9592,Toscana
9,53020,Roccalbegna,923,124.8586,Toscana
9,53021,Roccastrada,8761,284.4635,Toscana
9,53022,Santa Fiora,2485,63.4512,Toscana
9,53023,Scansano,4263,273.5602,Toscana
9,53024,Scarlino,3814,88.321,Toscana
9,53025,Seggiano,983,49.4286,Toscana
9,53026,Sorano,3097,174.5585,Toscana
9,53027,Monterotondo Marittimo,1283,102.6925,Toscana
9,53028,Semproniano,984,81.6533,Toscana
10,54001,Assisi,27880,187.1954,Umbria
10,54002,Bastia Umbra,21256,27.5988,Umbria
10,54003,Bettona,4288,45.0747,Umbria
10,54004,Bevagna,4777,56.222,Umbria
10,54005,Campello sul Clitunno,2347,49.7616,Umbria
10,54006,Cannara,4198,32.8093,Umbria
10,54007,Cascia,2979,180.8333,Umbria
10,54008,Castel Ritaldi,3048,22.4414,Umbria
10,54009,Castiglione del Lago,15193,205.2651,Umbria
10,54010,Cerreto di Spoleto,985,74.7826,Umbria
10,54011,Citerna,3428,23.5286,Umbria
10,54012,Città della Pieve,7512,110.9422,Umbria
10,54013,Città di Castello,38505,387.3122,Umbria
10,54014,Collazzone,3365,55.5633,Umbria
10,54015,Corciano,21429,63.724,Umbria
10,54016,Costacciaro,1110,41.0597,Umbria
10,54017,Deruta,9444,44.5594,Umbria
10,54018,Foligno,55503,264.6556,Umbria
10,54019,Fossato di Vico,2652,35.3901,Umbria
10,54020,Fratta Todina,1845,17.4281,Umbria
10,54021,Giano dell'Umbria,3654,44.4751,Umbria
10,54022,Gualdo Cattaneo,5691,96.6236,Umbria
10,54023,Gualdo Tadino,14313,124.2828,Umbria
10,54024,Gubbio,30650,525.7677,Umbria
10,54025,Lisciano Niccone,596,35.1819,Umbria
10,54026,Magione,14602,129.7334,Umbria
10,54027,Marsciano,18038,161.5282,Umbria
10,54028,Massa Martana,3641,78.4082,Umbria
10,54029,Monte Castello di Vibio,1450,31.9491,Umbria
10,54030,Montefalco,5421,69.5123,Umbria
10,54031,Monteleone di Spoleto,567,62.1649,Umbria
10,54032,Monte Santa Maria Tiberina,1112,72.5284,Umbria
10,54033,Montone,1579,51.0942,Umbria
10,54034,Nocera Umbra,5584,157.164,Umbria
10,54035,Norcia,4556,275.567,Umbria
10,54036,Paciano,952,16.9058,Umbria
10,54037,Panicale,5332,79.2571,Umbria
10,54038,Passignano sul Trasimeno,5662,81.332,Umbria
10,54039,Perugia,162362,449.6326,Umbria
10,54040,Piegaro,3389,99.0721,Umbria
10,54041,Pietralunga,1990,140.4151,Umbria
10,54042,Poggiodomo,99,40.0939,Umbria
10,54043,Preci,683,82.0198,Umbria
10,54044,San Giustino,10956,79.9787,Umbria
10,54045,Sant'Anatolia di Narco,526,46.5485,Umbria
10,54046,Scheggia e Pascelupo,1280,64.1498,Umbria
10,54047,Scheggino,451,35.8493,Umbria
10,54048,Sellano,1002,85.8382,Umbria
10,54049,Sigillo,2305,26.4742,Umbria
10,54050,Spello,8314,61.6443,Umbria
10,54051,Spoleto,36467,348.1366,Umbria
10,54052,Todi,15789,222.8556,Umbria
10,54053,Torgiano,6640,37.6463,Umbria
10,54054,Trevi,8127,71.1852,Umbria
10,54055,Tuoro sul Trasimeno,3743,55.8847,Umbria
10,54056,Umbertide,16358,200.8311,Umbria
10,54057,Valfabbrica,3246,92.3024,Umbria
10,54058,Vallo di Nera,340,36.2211,Umbria
10,54059,Valtopina,1271,40.5735,Umbria
10,55001,Acquasparta,4436,81.6057,Umbria
10,55002,Allerona,1685,82.6124,Umbria
10,55003,Alviano,1396,23.8952,Umbria
10,55004,Amelia,11607,132.4965,Umbria
10,55005,Arrone,2561,41.032,Umbria
10,55006,Attigliano,1969,10.512,Umbria
10,55007,Baschi,2590,68.5685,Umbria
10,55008,Calvi dell'Umbria,1697,46.006,Umbria
10,55009,Castel Giorgio,2034,42.1436,Umbria
10,55010,Castel Viscardo,2731,26.2156,Umbria
10,55011,Fabro,2626,34.5501,Umbria
10,55012,Ferentillo,1822,69.5861,Umbria
10,55013,Ficulle,1584,64.6187,Umbria
10,55014,Giove,1846,15.0881,Umbria
10,55015,Guardea,1750,39.3808,Umbria
10,55016,Lugnano in Teverina,1431,29.8297,Umbria
10,55017,Montecastrilli,4820,62.4281,Umbria
10,55018,Montecchio,1559,49.2172,Umbria
10,55019,Montefranco,1263,10.0869,Umbria
10,55020,Montegabbione,1120,51.059,Umbria
10,55021,Monteleone d'Orvieto,1369,24.0978,Umbria
10,55022,Narni,18258,197.9832,Umbria
10,55023,Orvieto,19689,281.2685,Umbria
10,55024,Otricoli,1724,27.4115,Umbria
10,55025,Parrano,485,40.0911,Umbria
10,55026,Penna in Teverina,1029,10.0033,Umbria
10,55027,Polino,207,19.5678,Umbria
10,55028,Porano,1904,13.6035,Umbria
10,55029,San Gemini,4769,27.8956,Umbria
10,55030,San Venanzo,2182,169.4519,Umbria
10,55031,Stroncone,4638,71.1554,Umbria
10,55032,Terni,107165,212.4261,Umbria
10,55033,Avigliano Umbro,2384,51.3386,Umbria
12,56001,Acquapendente,5304,131.6022,Lazio
12,56002,Arlena di Castro,827,21.8706,Lazio
12,56003,Bagnoregio,3482,72.8084,Lazio
12,56004,Barbarano Romano,990,37.5635,Lazio
12,56005,Bassano Romano,4627,37.5458,Lazio
12,56006,Bassano in Teverina,1251,12.1676,Lazio
12,56007,Blera,3003,92.9141,Lazio
12,56008,Bolsena,3739,63.5723,Lazio
12,56009,Bomarzo,1692,39.6448,Lazio
12,56010,Calcata,915,7.6323,Lazio
12,56011,Canepina,2913,20.8478,Lazio
12,56012,Canino,5089,124.0376,Lazio
12,56013,Capodimonte,1655,61.2907,Lazio
12,56014,Capranica,6377,40.9683,Lazio
12,56015,Caprarola,5218,57.5769,Lazio
12,56016,Carbognano,1934,17.4109,Lazio
12,56017,Castel Sant'Elia,2471,23.9151,Lazio
12,56018,Castiglione in Teverina,2281,19.8891,Lazio
12,56019,Celleno,1322,23.8238,Lazio
12,56020,Cellere,1075,37.1949,Lazio
12,56021,Civita Castellana,15416,84.221,Lazio
12,56022,Civitella d'Agliano,1493,32.9554,Lazio
12,56023,Corchiano,3594,33.0307,Lazio
12,56024,Fabrica di Roma,8133,34.786,Lazio
12,56025,Faleria,1997,25.6785,Lazio
12,56026,Farnese,1382,52.3751,Lazio
12,56027,Gallese,2623,37.1734,Lazio
12,56028,Gradoli,1280,43.8083,Lazio
12,56029,Graffignano,2120,29.1023,Lazio
12,56030,Grotte di Castro,2442,33.42,Lazio
12,56031,Ischia di Castro,2188,104.9434,Lazio
12,56032,Latera,777,22.4295,Lazio
12,56033,Lubriano,888,16.6905,Lazio
12,56034,Marta,3271,33.5405,Lazio
12,56035,Montalto di Castro,8795,190.0462,Lazio
12,56036,Montefiascone,13020,104.9301,Lazio
12,56037,Monte Romano,1915,86.2375,Lazio
12,56038,Monterosi,4775,10.6835,Lazio
12,56039,Nepi,9318,83.7096,Lazio
12,56040,Onano,912,24.5076,Lazio
12,56041,Oriolo Romano,3728,19.3109,Lazio
12,56042,Orte,9055,69.559,Lazio
12,56043,Piansano,1886,26.605,Lazio
12,56044,Proceno,528,42.0138,Lazio
12,56045,Ronciglione,8417,52.5258,Lazio
12,56046,Villa San Giovanni in Tuscia,1202,5.2792,Lazio
12,56047,San Lorenzo Nuovo,1994,26.735,Lazio
12,56048,Soriano nel Cimino,8021,78.5355,Lazio
12,56049,Sutri,6597,60.9412,Lazio
12,56050,Tarquinia,16075,279.6282,Lazio
12,56051,Tessennano,288,14.731,Lazio
12,56052,Tuscania,8242,208.6814,Lazio
12,56053,Valentano,2762,43.4947,Lazio
12,56054,Vallerano,2442,15.4534,Lazio
12,56055,Vasanello,3979,28.9622,Lazio
12,56056,Vejano,2154,44.3071,Lazio
12,56057,Vetralla,13384,113.7711,Lazio
12,56058,Vignanello,4299,20.5272,Lazio
12,56059,Viterbo,65931,406.2267,Lazio
12,56060,Vitorchiano,5249,30.143,Lazio
12,57001,Accumoli,547,87.3429,Lazio
12,57002,Amatrice,2293,174.3849,Lazio
12,57003,Antrodoco,2356,63.9043,Lazio
12,57004,Ascrea,215,13.9761,Lazio
12,57005,Belmonte in Sabina,645,23.6446,Lazio
12,57006,Borbona,589,47.9481,Lazio
12,57007,Borgorose,4247,145.8042,Lazio
12,57008,Borgo Velino,940,18.2929,Lazio
12,57009,Cantalice,2457,37.624,Lazio
12,57010,Cantalupo in Sabina,1642,10.6212,Lazio
12,57011,Casaprota,691,14.5461,Lazio
12,57012,Casperia,1199,25.3087,Lazio
12,57013,Castel di Tora,268,15.4912,Lazio
12,57014,Castelnuovo di Farfa,1020,8.8422,Lazio
12,57015,Castel Sant'Angelo,1195,31.2697,Lazio
12,57016,Cittaducale,6447,71.2532,Lazio
12,57017,Cittareale,413,59.6602,Lazio
12,57018,Collalto Sabino,390,22.3697,Lazio
12,57019,Colle di Tora,362,14.3718,Lazio
12,57020,Collegiove,130,10.6126,Lazio
12,57021,Collevecchio,1548,26.9475,Lazio
12,57022,Colli sul Velino,458,12.7551,Lazio
12,57023,Concerviano,278,21.3896,Lazio
12,57024,Configni,586,22.926,Lazio
12,57025,Contigliano,3689,53.5447,Lazio
12,57026,Cottanello,530,36.6914,Lazio
12,57027,Fara in Sabina,13848,54.9624,Lazio
12,57028,Fiamignano,1205,100.618,Lazio
12,57029,Forano,3078,17.6853,Lazio
12,57030,Frasso Sabino,736,4.3898,Lazio
12,57031,Greccio,1514,17.8535,Lazio
12,57032,Labro,372,11.7424,Lazio
12,57033,Leonessa,2149,204.0155,Lazio
12,57034,Longone Sabino,541,34.3338,Lazio
12,57035,Magliano Sabina,3483,43.1623,Lazio
12,57036,Marcetelli,69,11.0838,Lazio
12,57037,Micigliano,115,36.8517,Lazio
12,57038,Mompeo,504,10.8922,Lazio
12,57039,Montasola,404,12.7472,Lazio
12,57040,Montebuono,835,19.6814,Lazio
12,57041,Monteleone Sabino,1197,19.0398,Lazio
12,57042,Montenero Sabino,280,22.5865,Lazio
12,57043,Monte San Giovanni in Sabina,655,30.757,Lazio
12,57044,Montopoli di Sabina,4103,37.9405,Lazio
12,57045,Morro Reatino,328,15.7311,Lazio
12,57046,Nespolo,191,8.6446,Lazio
12,57047,Orvinio,398,24.6887,Lazio
12,57048,Paganico Sabino,148,9.3138,Lazio
12,57049,Pescorocchiano,1928,94.7728,Lazio
12,57050,Petrella Salto,1036,102.9304,Lazio
12,57051,Poggio Bustone,1975,22.3815,Lazio
12,57052,Poggio Catino,1241,14.9813,Lazio
12,57053,Poggio Mirteto,6145,26.3948,Lazio
12,57054,Poggio Moiano,2818,26.9469,Lazio
12,57055,Poggio Nativo,2569,16.4555,Lazio
12,57056,Poggio San Lorenzo,545,8.6696,Lazio
12,57057,Posta,566,66.0132,Lazio
12,57058,Pozzaglia Sabina,308,24.9787,Lazio
12,57059,Rieti,45557,206.455,Lazio
12,57060,Rivodutri,1150,26.7898,Lazio
12,57061,Roccantica,548,16.7231,Lazio
12,57062,Rocca Sinibalda,790,49.5551,Lazio
12,57063,Salisano,498,17.5958,Lazio
12,57064,Scandriglia,3232,63.3944,Lazio
12,57065,Selci,1112,7.7281,Lazio
12,57066,Stimigliano,2203,11.3838,Lazio
12,57067,Tarano,1377,19.9797,Lazio
12,57068,Toffia,1089,11.3292,Lazio
12,57069,Torricella in Sabina,1333,25.7914,Lazio
12,57070,Torri in Sabina,1221,26.3048,Lazio
12,57071,Turania,223,8.5099,Lazio
12,57072,Vacone,226,9.1849,Lazio
12,57073,Varco Sabino,165,24.7527,Lazio
12,58001,Affile,1433,15.1123,Lazio
12,58002,Agosta,1704,9.4997,Lazio
12,58003,Albano Laziale,39674,23.8183,Lazio
12,58004,Allumiere,3778,92.1596,Lazio
12,58005,Anguillara Sabazia,19167,75.2726,Lazio
12,58006,Anticoli Corrado,837,16.2155,Lazio
12,58007,Anzio,58593,43.8596,Lazio
12,58008,Arcinazzo Romano,1236,28.3109,Lazio
12,58009,Ariccia,18117,18.5904,Lazio
12,58010,Arsoli,1387,12.1991,Lazio
12,58011,Artena,13666,54.8063,Lazio
12,58012,Bellegra,2707,18.7795,Lazio
12,58013,Bracciano,18543,143.0603,Lazio
12,58014,Camerata Nuova,410,40.4932,Lazio
12,58015,Campagnano di Roma,11092,46.9379,Lazio
12,58016,Canale Monterano,4156,36.9173,Lazio
12,58017,Canterano,356,7.373,Lazio
12,58018,Capena,10733,29.507,Lazio
12,58019,Capranica Prenestina,309,20.3617,Lazio
12,58020,Carpineto Romano,4094,86.2892,Lazio
12,58021,Casape,643,5.3793,Lazio
12,58022,Castel Gandolfo,8652,14.1853,Lazio
12,58023,Castel Madama,7107,28.8029,Lazio
12,58024,Castelnuovo di Porto,8587,30.5654,Lazio
12,58025,Castel San Pietro Romano,841,15.2891,Lazio
12,58026,Cave,10781,17.8792,Lazio
12,58027,Cerreto Laziale,1104,12.0754,Lazio
12,58028,Cervara di Roma,441,31.7431,Lazio
12,58029,Cerveteri,37741,134.5096,Lazio
12,58030,Ciciliano,1255,18.8473,Lazio
12,58031,Cineto Romano,575,10.3668,Lazio
12,58032,Civitavecchia,51880,74.4949,Lazio
12,58033,Civitella San Paolo,1989,20.7493,Lazio
12,58034,Colleferro,20664,26.9893,Lazio
12,58035,Colonna,4231,3.5485,Lazio
12,58036,Fiano Romano,16027,41.186,Lazio
12,58037,Filacciano,472,5.6583,Lazio
12,58038,Formello,13481,31.334,Lazio
12,58039,Frascati,22705,22.4881,Lazio
12,58040,Gallicano nel Lazio,6500,25.8776,Lazio
12,58041,Gavignano,1928,15.0431,Lazio
12,58042,Genazzano,5611,32.065,Lazio
12,58043,Genzano di Roma,23058,17.9012,Lazio
12,58044,Gerano,1157,10.1242,Lazio
12,58045,Gorga,689,26.1895,Lazio
12,58046,Grottaferrata,20455,18.4007,Lazio
12,58047,Guidonia Montecelio,88642,79.8452,Lazio
12,58048,Jenne,336,31.4509,Lazio
12,58049,Labico,6449,11.7531,Lazio
12,58050,Lanuvio,12936,43.8039,Lazio
12,58051,Licenza,891,17.9849,Lazio
12,58052,Magliano Romano,1415,20.5174,Lazio
12,58053,Mandela,906,13.7166,Lazio
12,58054,Manziana,7735,23.9991,Lazio
12,58055,Marano Equo,784,7.6536,Lazio
12,58056,Marcellina,7090,15.3793,Lazio
12,58057,Marino,46048,24.1809,Lazio
12,58058,Mazzano Romano,2969,29.0667,Lazio
12,58059,Mentana,22643,24.2684,Lazio
12,58060,Monte Compatri,11899,24.5552,Lazio
12,58061,Monteflavio,1195,16.8416,Lazio
12,58062,Montelanico,2066,35.1398,Lazio
12,58063,Montelibretti,5140,45.4257,Lazio
12,58064,Monte Porzio Catone,8584,9.1246,Lazio
12,58065,Monterotondo,41060,40.772,Lazio
12,58066,Montorio Romano,1939,23.3929,Lazio
12,58067,Moricone,2469,19.5872,Lazio
12,58068,Morlupo,8488,24.0842,Lazio
12,58069,Nazzano,1367,12.3971,Lazio
12,58070,Nemi,1890,7.325,Lazio
12,58071,Nerola,1897,17.0959,Lazio
12,58072,Nettuno,48159,71.9235,Lazio
12,58073,Olevano Romano,6404,26.1597,Lazio
12,58074,Palestrina,22082,47.0154,Lazio
12,58075,Palombara Sabina,12882,75.8028,Lazio
12,58076,Percile,215,17.7577,Lazio
12,58077,Pisoniano,741,12.92,Lazio
12,58078,Poli,2260,21.7591,Lazio
12,58079,Pomezia,64005,86.5174,Lazio
12,58080,Ponzano Romano,1161,19.5197,Lazio
12,58081,Riano,10271,25.5123,Lazio
12,58082,Rignano Flaminio,10105,38.5387,Lazio
12,58083,Riofreddo,739,12.3842,Lazio
12,58084,Rocca Canterano,182,15.8371,Lazio
12,58085,Rocca di Cave,349,11.0854,Lazio
12,58086,Rocca di Papa,17390,39.7158,Lazio
12,58087,Roccagiovine,259,8.4072,Lazio
12,58088,Rocca Priora,12076,28.2646,Lazio
12,58089,Rocca Santo Stefano,934,9.5724,Lazio
12,58090,Roiate,649,10.3501,Lazio
12,58091,Roma,2749031,1288.1875,Lazio
12,58092,Roviano,1256,8.5015,Lazio
12,58093,Sacrofano,7403,28.4271,Lazio
12,58094,Sambuci,839,8.3046,Lazio
12,58095,San Gregorio da Sassola,1457,35.466,Lazio
12,58096,San Polo dei Cavalieri,2789,42.5287,Lazio
12,58097,Santa Marinella,18531,49.1885,Lazio
12,58098,Sant'Angelo Romano,4945,21.3566,Lazio
12,58099,Sant'Oreste,3504,43.9166,Lazio
12,58100,San Vito Romano,3075,12.6619,Lazio
12,58101,Saracinesco,166,11.1597,Lazio
12,58102,Segni,8983,60.8581,Lazio
12,58103,Subiaco,8538,63.2314,Lazio
12,58104,Tivoli,55176,68.2069,Lazio
12,58105,Tolfa,4789,168.2752,Lazio
12,58106,Torrita Tiberina,1079,10.7793,Lazio
12,58107,Trevignano Romano,5832,38.9953,Lazio
12,58108,Vallepietra,248,52.9396,Lazio
12,58109,Vallinfreda,298,16.7182,Lazio
12,58110,Valmontone,15698,40.9132,Lazio
12,58111,Velletri,52472,118.2664,Lazio
12,58112,Vicovaro,3624,35.9435,Lazio
12,58113,Vivaro Romano,165,12.5375,Lazio
12,58114,Zagarolo,18344,28.0274,Lazio
12,58115,Lariano,13200,22.4892,Lazio
12,58116,Ladispoli,40593,26.1791,Lazio
12,58117,Ardea,48864,72.1308,Lazio
12,58118,Ciampino,38519,13.0045,Lazio
12,58119,San Cesareo,15960,23.6431,Lazio
12,58120,Fiumicino,80738,215.0926,Lazio
12,58122,Fonte Nuova,32491,19.9273,Lazio
12,59001,Aprilia,74119,178.0823,Lazio
12,59002,Bassiano,1461,32.4002,Lazio
12,59003,Campodimele,561,38.3827,Lazio
12,59004,Castelforte,4160,29.7045,Lazio
12,59005,Cisterna di Latina,36536,144.157,Lazio
12,59006,Cori,10456,85.3113,Lazio
12,59007,Fondi,39507,145.0776,Lazio
12,59008,Formia,37278,74.4278,Lazio
12,59009,Gaeta,19598,29.5578,Lazio
12,59010,Itri,10371,101.1194,Lazio
12,59011,Latina,127861,278.0155,Lazio
12,59012,Lenola,4072,45.2423,Lazio
12,59013,Maenza,2977,42.1331,Lazio
12,59014,Minturno,20215,42.3073,Lazio
12,59015,Monte San Biagio,6104,65.2194,Lazio
12,59016,Norma,3675,31.2215,Lazio
12,59017,Pontinia,14913,112.1024,Lazio
12,59018,Ponza,3305,10.2399,Lazio
12,59019,Priverno,13792,56.9807,Lazio
12,59020,Prossedi,1171,35.3661,Lazio
12,59021,Roccagorga,4202,24.4927,Lazio
12,59022,Rocca Massima,1080,18.1656,Lazio
12,59023,Roccasecca dei Volsci,1050,23.5035,Lazio
12,59024,Sabaudia,19666,145.8065,Lazio
12,59025,San Felice Circeo,10100,32.7296,Lazio
12,59026,Santi Cosma e Damiano,6854,31.6104,Lazio
12,59027,Sermoneta,10044,44.9962,Lazio
12,59028,Sezze,23726,100.4711,Lazio
12,59029,Sonnino,7440,63.8187,Lazio
12,59030,Sperlonga,3081,18.504,Lazio
12,59031,Spigno Saturnia,2856,38.7401,Lazio
12,59032,Terracina,44504,136.9161,Lazio
12,59033,Ventotene,704,1.8307,Lazio
12,60001,Acquafondata,276,25.3174,Lazio
12,60002,Acuto,1875,13.4662,Lazio
12,60003,Alatri,27860,96.9574,Lazio
12,60004,Alvito,2511,51.7134,Lazio
12,60005,Amaseno,4095,77.7258,Lazio
12,60006,Anagni,20792,112.8136,Lazio
12,60007,Aquino,4999,19.2368,Lazio
12,60008,Arce,5430,39.5217,Lazio
12,60009,Arnara,2199,12.2884,Lazio
12,60010,Arpino,6799,56.2121,Lazio
12,60011,Atina,4129,29.8754,Lazio
12,60012,Ausonia,2431,19.6376,Lazio
12,60013,Belmonte Castello,693,14.0535,Lazio
12,60014,Boville Ernica,8423,28.1727,Lazio
12,60015,Broccostella,2684,11.7935,Lazio
12,60016,Campoli Appennino,1610,32.4272,Lazio
12,60017,Casalattico,544,28.3769,Lazio
12,60018,Casalvieri,2438,27.2708,Lazio
12,60019,Cassino,35235,83.4151,Lazio
12,60020,Castelliri,3202,15.3207,Lazio
12,60021,Castelnuovo Parano,858,9.8819,Lazio
12,60022,Castrocielo,3848,27.9047,Lazio
12,60023,Castro dei Volsci,4519,58.45,Lazio
12,60024,Ceccano,22501,61.0387,Lazio
12,60025,Ceprano,8260,38.0302,Lazio
12,60026,Cervaro,7812,39.409,Lazio
12,60027,Colfelice,1813,14.5176,Lazio
12,60028,Collepardo,891,24.6785,Lazio
12,60029,Colle San Magno,636,44.9886,Lazio
12,60030,Coreno Ausonio,1545,26.3838,Lazio
12,60031,Esperia,3577,108.5646,Lazio
12,60032,Falvaterra,516,12.7328,Lazio
12,60033,Ferentino,20162,80.9996,Lazio
12,60034,Filettino,517,78.0688,Lazio
12,60035,Fiuggi,10120,32.9774,Lazio
12,60036,Fontana Liri,2752,16.1086,Lazio
12,60037,Fontechiari,1256,16.1479,Lazio
12,60038,Frosinone,43830,46.8442,Lazio
12,60039,Fumone,1997,14.8358,Lazio
12,60040,Gallinaro,1220,17.7389,Lazio
12,60041,Giuliano di Roma,2348,33.512,Lazio
12,60042,Guarcino,1505,40.3729,Lazio
12,60043,Isola del Liri,10854,15.9877,Lazio
12,60044,Monte San Giovanni Campano,12139,48.7143,Lazio
12,60045,Morolo,3182,26.5609,Lazio
12,60046,Paliano,7951,70.6363,Lazio
12,60047,Pastena,1284,42.1606,Lazio
12,60048,Patrica,3071,27.3618,Lazio
12,60049,Pescosolido,1462,44.8889,Lazio
12,60050,Picinisco,1130,62.1468,Lazio
12,60051,Pico,2650,32.9312,Lazio
12,60052,Piedimonte San Germano,6310,17.3345,Lazio
12,60053,Piglio,4382,35.3811,Lazio
12,60054,Pignataro Interamna,2447,24.4095,Lazio
12,60055,Pofi,3972,30.6809,Lazio
12,60056,Pontecorvo,12438,88.8006,Lazio
12,60057,Posta Fibreno,1060,9.8043,Lazio
12,60058,Ripi,5059,31.6133,Lazio
12,60059,Rocca d'Arce,911,11.5828,Lazio
12,60060,Roccasecca,6975,43.3317,Lazio
12,60061,San Biagio Saracinisco,313,31.2138,Lazio
12,60062,San Donato Val di Comino,1897,37.6342,Lazio
12,60063,San Giorgio a Liri,3043,15.7054,Lazio
12,60064,San Giovanni Incarico,3094,24.7104,Lazio
12,60065,Sant'Ambrogio sul Garigliano,879,9.0256,Lazio
12,60066,Sant'Andrea del Garigliano,1311,17.1068,Lazio
12,60067,Sant'Apollinare,1842,18.0186,Lazio
12,60068,Sant'Elia Fiumerapido,5732,41.103,Lazio
12,60069,Santopadre,1215,21.5977,Lazio
12,60070,San Vittore del Lazio,2474,27.5043,Lazio
12,60071,Serrone,3016,15.3937,Lazio
12,60072,Settefrati,709,50.677,Lazio
12,60073,Sgurgola,2389,19.2311,Lazio
12,60074,Sora,25059,72.1788,Lazio
12,60075,Strangolagalli,2278,10.5678,Lazio
12,60076,Supino,4665,35.5901,Lazio
12,60077,Terelle,312,31.6444,Lazio
12,60078,Torre Cajetani,1315,11.9925,Lazio
12,60079,Torrice,4733,18.0598,Lazio
12,60080,Trevi nel Lazio,1749,54.3217,Lazio
12,60081,Trivigliano,1631,12.6404,Lazio
12,60082,Vallecorsa,2438,39.2762,Lazio
12,60083,Vallemaio,892,18.5375,Lazio
12,60084,Vallerotonda,1414,59.6558,Lazio
12,60085,Veroli,19849,119.6562,Lazio
12,60086,Vicalvi,743,8.2083,Lazio
12,60087,Vico nel Lazio,2072,45.842,Lazio
12,60088,Villa Latina,1156,17.0343,Lazio
12,60089,Villa Santa Lucia,2529,17.7672,Lazio
12,60090,Villa Santo Stefano,1651,20.0988,Lazio
12,60091,Viticuso,304,20.8595,Lazio
15,61001,Ailano,1225,16.0556,Campania
15,61002,Alife,7390,64.3171,Campania
15,61003,Alvignano,4564,38.1268,Campania
15,61004,Arienzo,5290,14.0079,Campania
15,61005,Aversa,50194,8.8517,Campania
15,61006,Baia e Latina,2036,24.4331,Campania
15,61007,Bellona,6039,11.7783,Campania
15,61008,Caianello,1761,15.6782,Campania
15,61009,Caiazzo,5224,37.0404,Campania
15,61010,Calvi Risorta,5518,15.9577,Campania
15,61011,Camigliano,1993,6.0171,Campania
15,61012,Cancello ed Arnone,5511,49.3014,Campania
15,61013,Capodrise,10065,3.4364,Campania
15,61014,Capriati a Volturno,1469,18.3862,Campania
15,61015,Capua,17645,48.603,Campania
15,61016,Carinaro,7121,6.3159,Campania
15,61017,Carinola,7216,59.2291,Campania
15,61018,Casagiove,13116,6.3569,Campania
15,61019,Casal di Principe,21244,23.5127,Campania
15,61020,Casaluce,9543,9.5584,Campania
15,61021,Casapulla,8374,2.9225,Campania
15,61022,Caserta,73037,54.0689,Campania
15,61023,Castel Campagnano,1473,17.4785,Campania
15,61024,Castel di Sasso,1076,20.4013,Campania
15,61025,Castello del Matese,1410,21.7728,Campania
15,61026,Castel Morrone,3627,25.3439,Campania
15,61027,Castel Volturno,27804,74.8506,Campania
15,61028,Cervino,4805,8.2077,Campania
15,61029,Cesa,9444,2.737,Campania
15,61030,Ciorlano,372,28.6509,Campania
15,61031,Conca della Campania,1165,26.467,Campania
15,61032,Curti,6698,1.6894,Campania
15,61033,Dragoni,1987,25.784,Campania
15,61034,Fontegreca,760,9.7114,Campania
15,61035,Formicola,1405,15.6742,Campania
