Comune,Regione,Media Incidenti,Media Feriti,Media Morti,Media Superficie(Kmq),Media Popolazione,Incidenti_Pro_Capite_1000,Lesività_Pro_Capite_1000,Densità_Incidenti_Kmq
Altavalle,Trentino-Alto Adige/Südtirol,2.3333333333333335,2.4444444444444446,0.3333333333333333,33.547155555555555,1627.4444444444443,1.4337406977538065,1.7068341639926268,0.06955383533096365
Altavilla Irpina,Campania,1.9090909090909092,2.3636363636363638,0.09090909090909091,14.0831,4059.818181818182,0.4702404944242913,0.6045949214026601,0.13555899688924378
Altavilla Milicia,Sicilia,11.909090909090908,21.818181818181817,0.6363636363636364,23.779427272727272,8424.545454545454,1.4136182151721162,2.665371749217654,0.5008148755016273
Altavilla Monferrato,Piemonte,0.6,0.6,0.1,11.32794,430.4,1.3940520446096654,1.6263940520446096,0.05296638223719405
Altavilla Silentina,Campania,12.363636363636363,22.272727272727273,0.45454545454545453,52.48166363636363,7002.818181818182,1.7655229712713063,3.245446638366372,0.23558011516749663
Altavilla Vicentina,Veneto,36.36363636363637,50.09090909090909,0.2727272727272727,16.723509090909094,11902.272727272728,3.055184265801031,4.231430208134428,2.174402283992159
Altidona,Marche,11.272727272727273,17.363636363636363,0.09090909090909091,12.992972727272727,3490.090909090909,3.2299236800291737,5.001172149722591,0.8676018575075898
Altilia,Calabria,3.3636363636363638,5.2727272727272725,0.18181818181818182,10.560363636363636,689.7272727272727,4.876762883880322,7.908264136022143,0.31851520264453703
Altino,Abruzzo,5.363636363636363,7.909090909090909,0.09090909090909091,15.330163636363636,3046.7272727272725,1.7604583159276719,2.625768335620935,0.3498746974176875
Altissimo,Veneto,2.272727272727273,3.272727272727273,0.09090909090909091,15.0861,2177.5454545454545,1.0437105999248528,1.5446916878887824,0.15065041811517044
Altivole,Veneto,14.272727272727273,22.363636363636363,0.6363636363636364,21.943827272727273,6975.545454545455,2.0461091345088684,3.2972331912786226,0.6504210544195282
Alto,Piemonte,0.18181818181818182,0.18181818181818182,0.0,7.461600000000001,136.9090909090909,1.3280212483399736,1.3280212483399736,0.02436718422565962
Alto Reno Terme,Emilia-Romagna,12.11111111111111,17.444444444444443,0.3333333333333333,73.62253333333334,6953.0,1.74185403582786,2.5568499608482345,0.16450277602207536
Alto Sermenza,Piemonte,0.3333333333333333,0.3333333333333333,0.0,60.325799999999994,147.83333333333334,2.254791431792559,2.254791431792559,0.005525551809231429
Altofonte,Sicilia,11.090909090909092,14.818181818181818,0.36363636363636365,35.4356,9966.454545454546,1.1128239275387437,1.52329176966369,0.31298776063927497
Altomonte,Calabria,5.454545454545454,10.0,0.09090909090909091,65.71262727272727,4173.818181818182,1.3068478829064294,2.417668583376895,0.08300604740558372
Altopascio,Toscana,52.36363636363637,78.0,1.0909090909090908,28.599136363636365,15669.636363636364,3.3417263265377164,5.047399139041342,1.8309516657368865
Altopiano della Vigolana,Trentino-Alto Adige/Südtirol,6.0,11.333333333333334,0.0,45.0163,5099.888888888889,1.1764962199612194,2.222270637704525,0.13328505452469439
Alviano,Umbria,2.1818181818181817,3.272727272727273,0.0,23.8952,1415.0,1.5419209765499517,2.312881464824928,0.0913078016429317
Alvignano,Campania,5.090909090909091,8.818181818181818,0.7272727272727273,38.1268,4636.0,1.0981253431641698,2.0589850184328182,0.13352573756279285
Alvito,Lazio,2.6363636363636362,4.818181818181818,0.18181818181818182,51.7134,2572.909090909091,1.0246625680163945,1.9433255600310932,0.05098028047592377
Alzano Lombardo,Lombardia,19.09090909090909,22.272727272727273,0.45454545454545453,13.6844,13483.454545454546,1.4158766973664692,1.6855674968648444,1.395085578535346
Alzano Scrivia,Piemonte,0.7272727272727273,1.5454545454545454,0.0,2.126936363636364,366.90909090909093,1.9821605550049552,4.2120911793855305,0.3419344084321025
Alzate Brianza,Lombardia,13.818181818181818,19.09090909090909,0.36363636363636365,7.58419090909091,4897.818181818182,2.8212933402628257,3.9720840448437147,1.8219717810133758
Alà dei Sardi,Sardegna,1.8,1.9,0.5,197.98916000000003,1814.0,0.9922822491730982,1.3230429988974641,0.009091406822474522
Alì,Sicilia,0.7,0.8,0.0,15.9386,714.7,0.9794319294809009,1.1193507765496011,0.04391853738722347
Alì Terme,Sicilia,3.727272727272727,4.454545454545454,0.18181818181818182,6.2744,2414.909090909091,1.5434422526727902,1.9198915825929828,0.5940444866876079
Amalfi,Campania,7.454545454545454,9.181818181818182,0.09090909090909091,5.705227272727273,4898.818181818182,1.5217028225731621,1.8928498524690558,1.306616739035175
Amandola,Marche,6.636363636363637,9.181818181818182,0.09090909090909091,69.494,3428.181818181818,1.9358260408379742,2.7048528241845666,0.09549549078141475
Amantea,Calabria,25.181818181818183,41.54545454545455,1.3636363636363635,29.41930909090909,13874.181818181818,1.8150128426901504,3.0927294648005454,0.8559622560816583
Amaro,Friuli-Venezia Giulia,3.0,5.2727272727272725,0.18181818181818182,33.26106363636364,845.9090909090909,3.5464803868887698,6.448146157979581,0.09019555215667131
Amaroni,Calabria,0.6363636363636364,1.1818181818181819,0.0,9.882936363636363,1732.090909090909,0.36739621057051386,0.6823072482023829,0.06439013800646294
Amaseno,Lazio,2.727272727272727,4.0,0.09090909090909091,77.7258,4209.818181818182,0.6478362270018139,0.9717543405027209,0.035088384130787034
Amato,Calabria,0.3,0.3,0.1,20.932769999999998,797.4,0.3762227238525207,0.5016302984700276,0.014331595866194488
Amatrice,Lazio,4.2727272727272725,6.363636363636363,0.18181818181818182,174.3849,2385.090909090909,1.7914316206738832,2.7443207806067997,0.024501704406329178
Ambivere,Lombardia,2.8181818181818183,4.0,0.0,3.2754909090909092,2365.181818181818,1.1915286159049854,1.6912019064457857,0.8603845641458324
Amblar,Trentino-Alto Adige/Südtirol,0.0,0.0,0.0,14.8495,232.5,0.0,0.0,0.0
Amblar-Don,Trentino-Alto Adige/Südtirol,0.3333333333333333,0.2222222222222222,0.1111111111111111,19.96408888888889,535.4444444444445,0.6225357958082589,0.6225357958082589,0.016696646422910466
Ameglia,Liguria,10.545454545454545,13.454545454545455,0.2727272727272727,14.18058181818182,4325.454545454545,2.437999159310635,3.1736023539302236,0.7436545750142319
Amelia,Umbria,20.09090909090909,27.818181818181817,0.6363636363636364,132.49643636363635,11587.0,1.7339181057140838,2.4557301678213044,0.15163358081397457
Amendolara,Calabria,3.3636363636363638,6.2727272727272725,0.18181818181818182,60.91178181818182,2812.818181818182,1.1958243107850426,2.2946898936685947,0.05522144096320521
Ameno,Piemonte,1.1818181818181819,1.1818181818181819,0.09090909090909091,9.9965,886.7272727272727,1.3327865491080584,1.4353085913471395,0.11822319630052337
Amorosi,Campania,5.818181818181818,8.909090909090908,0.2727272727272727,11.2218,2705.181818181818,2.1507544443324265,3.39415935746211,0.5184713520274661
Ampezzo,Friuli-Venezia Giulia,1.9090909090909092,2.272727272727273,0.09090909090909091,73.62746363636364,953.6363636363636,2.001906577693041,2.478551000953289,0.025929059820933912
Anacapri,Campania,4.363636363636363,5.2727272727272725,0.18181818181818182,6.427145454545454,6887.909090909091,0.6335211899639684,0.7919014874549606,0.6789384796870094
Anagni,Lazio,70.36363636363636,127.81818181818181,1.8181818181818181,112.81353636363637,21046.272727272728,3.343282550570388,6.159587748208492,0.6237162545532696
Ancarano,Abruzzo,8.909090909090908,13.181818181818182,0.2727272727272727,13.9192,1858.2727272727273,4.794285993835918,7.240350276405264,0.6400576835659311
Ancona,Marche,446.0,622.1818181818181,4.2727272727272725,124.96200909090909,99355.36363636363,4.488937322320523,6.305191008583514,3.569084742191827
Andali,Calabria,0.36363636363636365,0.7272727272727273,0.0,17.867645454545453,687.7272727272727,0.5287508261731659,1.0575016523463319,0.020351666623419376
Andalo,Trentino-Alto Adige/Südtirol,2.727272727272727,4.090909090909091,0.18181818181818182,11.3783,1140.090909090909,2.3921537357467506,3.747707519336576,0.2396907031166982
Andalo Valtellino,Lombardia,1.0,1.1,0.0,6.775,575.4,1.7379214459506431,1.9117135905457077,0.14760147601476015
Andezeno,Piemonte,1.8181818181818181,2.909090909090909,0.09090909090909091,7.485963636363636,2012.1818181818182,0.9035872413481522,1.490918948224451,0.24287879376675864
Andora,Liguria,29.727272727272727,40.18181818181818,0.6363636363636364,31.80713636363636,7337.636363636364,4.051341774661148,5.56285154991699,0.9346101575261128
Andorno Micca,Piemonte,3.3636363636363638,4.2727272727272725,0.09090909090909091,11.886872727272726,3120.818181818182,1.0778059366716188,1.398234728655073,0.28297067200181103
Andrano,Puglia,4.363636363636363,8.636363636363637,0.09090909090909091,15.712109090909092,4661.181818181818,0.9361652331636534,1.872330466327307,0.2777244186880761
Andrate,Piemonte,0.18181818181818182,0.2727272727272727,0.0,9.308681818181817,489.3636363636364,0.37154003343860303,0.5573100501579045,0.01953210834460499
Andreis,Friuli-Venezia Giulia,0.4,0.7,0.0,26.950200000000002,253.3,1.5791551519936833,2.7635215159889457,0.014842190410460775
Andretta,Campania,0.8181818181818182,2.3636363636363638,0.0,43.6485,1779.090909090909,0.4598875830352581,1.3285641287685233,0.018744786606225146
Andria,Puglia,177.1818181818182,292.3636363636364,3.4545454545454546,402.88224545454545,98389.63636363637,1.8008178984113257,3.0065989950900223,0.439785620192609
Andriano/Andrian,Trentino-Alto Adige/Südtirol,1.4,1.9,0.0,4.8912,1030.9,1.3580366669900086,1.843049762343583,0.28622832842656193
Anela,Sardegna,0.36363636363636365,0.5454545454545454,0.18181818181818182,36.8902,611.0,0.595149531319744,1.190299062639488,0.009857261918785033
Anfo,Lombardia,3.4545454545454546,4.636363636363637,0.18181818181818182,23.8313,466.45454545454544,7.405963749756383,10.32937049308127,0.14495833020210624
Angera,Lombardia,8.454545454545455,11.181818181818182,0.0,17.726027272727272,5439.545454545455,1.5542742541990473,2.0556530458761593,0.47695658618067016
Anghiari,Toscana,13.363636363636363,17.636363636363637,0.5454545454545454,130.9192,5500.909090909091,2.4293505205751114,3.3052388035035536,0.10207545084018513
Angiari,Veneto,4.636363636363637,6.2727272727272725,0.18181818181818182,13.470599999999997,2367.090909090909,1.9586757815500426,2.7267839311775095,0.34418389948210454
Angolo Terme,Lombardia,1.8181818181818181,2.3636363636363638,0.0,30.5601,2359.090909090909,0.7707129094412332,1.001926782273603,0.059495283660126054
Angri,Campania,40.90909090909091,59.36363636363637,0.45454545454545453,13.765500000000001,33851.545454545456,1.2084851772579202,1.7670738814126923,2.9718565187672734
Angrogna,Piemonte,0.1,0.2,0.0,38.87817,851.7,0.11741223435481977,0.23482446870963955,0.0025721375260203865
Anguillara Sabazia,Lazio,37.72727272727273,55.18181818181818,1.0,75.24790909090909,19084.636363636364,1.9768400093364011,2.943824399445532,0.501373037245372
Anguillara Veneta,Veneto,4.636363636363637,6.181818181818182,0.18181818181818182,21.665,4271.363636363636,1.0854528040864106,1.4898371820793872,0.21400247571491515
Annicco,Lombardia,4.0,5.363636363636363,0.09090909090909091,19.1983,2006.6363636363637,1.9933855841978887,2.718253069360757,0.20835178114728908
Annone Veneto,Veneto,9.636363636363637,14.454545454545455,0.45454545454545453,25.933899999999998,3867.2727272727275,2.4917724494593325,3.8551951104842503,0.3715740261342736
Annone di Brianza,Lombardia,3.4545454545454546,4.7272727272727275,0.0,5.979500000000001,2302.6363636363635,1.5002566228433811,2.0529827470488375,0.577731491687508
Anoia,Calabria,0.7,1.2,0.1,10.16781,2115.1,0.33095361921422156,0.6146281499692686,0.06884471680725741
Antegnate,Lombardia,4.0,7.0,0.2727272727272727,9.726963636363637,3217.909090909091,1.2430431957510524,2.2600785377291857,0.4112280203296179
Anterivo/Altrei,Trentino-Alto Adige/Südtirol,0.7272727272727273,0.9090909090909091,0.09090909090909091,11.064063636363636,396.90909090909093,1.832340815391663,2.5194686211635364,0.0657328763802877
Antey-Saint-André,Valle d'Aosta/Vallée d'Aoste,2.3636363636363638,4.545454545454546,0.2727272727272727,11.809672727272726,573.0,4.125019831826115,8.408694272568619,0.2001441037547034
Anticoli Corrado,Lazio,0.18181818181818182,0.18181818181818182,0.0,16.2155,859.4545454545455,0.2115506663845991,0.2115506663845991,0.011212616436013803
Antignano,Piemonte,0.7272727272727273,1.3636363636363635,0.09090909090909091,10.8608,964.0909090909091,0.7543611504007544,1.5087223008015085,0.06696308994482242
Antillo,Sicilia,0.0,0.0,0.0,43.634570000000004,863.8,0.0,0.0,0.0
Antonimina,Calabria,1.0,1.5454545454545454,0.09090909090909091,22.906336363636367,1244.6363636363637,0.8034475202687896,1.314732305894383,0.04365604277022197
Antrodoco,Lazio,3.6363636363636362,5.454545454545454,0.18181818181818182,63.90417272727272,2425.4545454545455,1.4992503748125936,2.32383808095952,0.05690338331868783
Antrona Schieranco,Piemonte,0.7,0.8,0.1,100.1815,414.8,1.687560270009643,2.1697203471552555,0.006987318017797697
Anversa degli Abruzzi,Abruzzo,2.272727272727273,3.5454545454545454,0.0,32.4329,318.6363636363636,7.132667617689017,11.126961483594865,0.07007474733148356
Anzano del Parco,Lombardia,5.181818181818182,8.181818181818182,0.18181818181818182,3.245,1765.0,2.9358743239763068,4.738604172031934,1.5968623056450482
Anzano di Puglia,Puglia,0.4,0.7,0.0,11.014,1194.8,0.33478406427854035,0.5858721124874455,0.036317414200108956
Anzi,Basilicata,0.6363636363636364,0.6363636363636364,0.09090909090909091,77.0954,1600.3636363636363,0.3976369007043854,0.4544421722335833,0.008254236132942256
Anzio,Lazio,140.27272727272728,196.45454545454547,2.4545454545454546,43.73169090909091,55181.818181818184,2.5420098846787478,3.604612850082373,3.2075761160099003
Anzola d'Ossola,Piemonte,1.8,2.6,0.0,13.656870000000001,404.3,4.452139500371012,6.430868167202572,0.13180179645848572
Anzola dell'Emilia,Emilia-Romagna,35.81818181818182,51.63636363636363,0.9090909090909091,36.592718181818185,12311.09090909091,2.909423874998154,4.268139593271402,0.9788335930720443
Aosta,Valle d'Aosta/Vallée d'Aoste,101.18181818181819,128.54545454545453,0.18181818181818182,21.392263636363637,33762.09090909091,2.9969061588710306,3.8127754905313376,4.729832237567617
Apecchio,Marche,3.1818181818181817,3.5454545454545454,0.18181818181818182,103.10806363636362,1780.909090909091,1.7866258295048492,2.092904543134252,0.030859062517551095
Apice,Campania,1.1818181818181819,1.8181818181818181,0.09090909090909091,49.03806363636363,5464.272727272727,0.21628096561132648,0.3493769444490658,0.024100017296397033
Apiro,Marche,3.5454545454545454,4.909090909090909,0.09090909090909091,53.77920000000001,2147.2727272727275,1.6511430990685856,2.328535139712108,0.06592613027814741
Apollosa,Campania,1.3636363636363635,2.0,0.09090909090909091,21.1195,2555.6363636363635,0.5335799658508822,0.8181559476380194,0.06456764429254308
Appiano Gentile,Lombardia,12.090909090909092,16.545454545454547,0.09090909090909091,12.793527272727273,7687.454545454545,1.5728104822497104,2.1640926184338123,0.9450801825923337
Appiano sulla strada del vino/Eppan an der Weinstraße,Trentino-Alto Adige/Südtirol,46.81818181818182,62.63636363636363,1.5454545454545454,59.4501,14815.90909090909,3.1599938640895844,4.331952753489798,0.7875206571255864
Appignano,Marche,4.181818181818182,5.0,0.09090909090909091,22.6722,4129.363636363636,1.0127028157541333,1.2328556017876406,0.18444695185373194
Appignano del Tronto,Marche,2.0,2.6363636363636362,0.18181818181818182,23.1943,1716.8181818181818,1.1649457241196717,1.6415144294413555,0.0862280818994322
Aprica,Lombardia,2.0,2.272727272727273,0.18181818181818182,20.3652,1529.0,1.3080444735120995,1.605327308401213,0.09820674483923555
Apricale,Liguria,0.7,0.8,0.0,19.9364,603.3,1.1602850986242335,1.3260401127134096,0.03511165506310066
Apricena,Puglia,17.727272727272727,29.272727272727273,0.9090909090909091,172.5022909090909,12851.181818181818,1.3794274315061223,2.3485636269745265,0.10276543362902374
Aprigliano,Calabria,1.6363636363636365,2.5454545454545454,0.0,122.42290000000001,2561.909090909091,0.6387282211419041,0.9935772328874064,0.013366483201783623
Aprilia,Lazio,252.0909090909091,390.8181818181818,7.363636363636363,178.1082,73072.27272727272,3.449884609881873,5.4491505918797705,1.4153807016797042
Aquara,Campania,0.6363636363636364,1.2727272727272727,0.09090909090909091,32.7339,1409.909090909091,0.4513508285511638,0.9671803468953509,0.019440507741626766
Aquila d'Arroscia,Liguria,0.1,0.1,0.0,10.0601,154.3,0.6480881399870383,0.6480881399870383,0.009940259043150665
Aquileia,Friuli-Venezia Giulia,8.363636363636363,11.909090909090908,0.36363636363636365,37.438672727272724,3236.6363636363635,2.5840519057382805,3.7918152964637812,0.22339564291080638
Aquilonia,Campania,0.8181818181818182,1.2727272727272727,0.0,56.1446,1572.5454545454545,0.5202913631633715,0.8093421204763557,0.014572760660541143
Aquino,Lazio,13.272727272727273,23.09090909090909,0.45454545454545453,19.2368,5081.909090909091,2.6117600758483746,4.6331908194844456,0.6899654450182605
Aradeo,Puglia,15.272727272727273,23.818181818181817,0.18181818181818182,8.5803,9123.0,1.6740904606738214,2.6307135810588624,1.779975906754691
Aragona,Sicilia,4.454545454545454,7.909090909090909,0.18181818181818182,74.72542727272727,9088.727272727272,0.4901176282307753,0.8902136512763065,0.05961217777032692
Aramengo,Piemonte,0.36363636363636365,0.5454545454545454,0.0,11.412363636363636,581.3636363636364,0.6254886630179829,0.9382329945269742,0.03186336986999745
Arba,Friuli-Venezia Giulia,1.6363636363636365,3.1818181818181817,0.18181818181818182,15.311200000000001,1295.4545454545455,1.263157894736842,2.596491228070175,0.10687363736112364
Arborea,Sardegna,7.181818181818182,12.454545454545455,0.18181818181818182,94.83875454545455,3845.0,1.867833077195886,3.2864404775978246,0.07572661847194612
Arborio,Piemonte,1.8181818181818181,2.3636363636363638,0.36363636363636365,23.310136363636364,863.5454545454545,2.105484787872408,3.158227181808612,0.07799962170183475
Arbus,Sardegna,3.1,4.2,0.0,269.24536,5990.8,0.5174601054950925,0.7010749816385125,0.01151366173961178
